61	2005	2.5643	0.000116698
61	2006	2.5651	0.000116578
61	2007	2.5660	0.000116715
61	2008	2.5668	0.000116715
61	2009	2.5676	0.000116628
61	2010	2.5682	0.000116586
61	2011	2.5690	0.000116671
61	2012	2.5698	0.000116696
61	2013	2.5707	0.000116644
61	2014	2.5714	0.000116640
61	2015	2.5721	0.000116756
61	2016	2.5731	0.000116658
61	2017	2.5740	0.000116663
62	2000	2.5748	0.000116681
62	2001	2.5756	0.000116676
62	2002	2.5764	0.000116722
62	2003	2.5774	0.000116711
62	2004	2.5781	0.000116695
62	2005	2.5790	0.000116728
62	2006	2.5798	0.000116619
62	2007	2.5806	0.000116585
62	2008	2.5814	0.000116668
62	2009	2.5821	0.000116680
62	2010	2.5830	0.000116710
62	2011	2.5838	0.000116626
62	2012	2.5846	0.000116649
62	2013	2.5853	0.000116650
62	2014	2.5861	0.000116679
62	2015	2.5870	0.000116632
62	2016	2.5877	0.000116628
62	2017	2.5886	0.000116642
63	2000	2.5894	0.000116647
63	2001	2.5903	0.000116703
63	2002	2.5911	0.000116688
63	2003	2.5920	0.000116728
63	2004	2.5929	0.000116699
63	2005	2.5936	0.000116703
63	2006	2.5945	0.000116683
63	2007	2.5952	0.000116689
63	2008	2.5961	0.000116592
63	2009	2.5969	0.000116666
63	2010	2.5976	0.000116807
63	2011	2.5985	0.000116692
63	2012	2.5992	0.000116578
63	2013	2.6001	0.000116633
63	2014	2.6010	0.000116869
63	2015	2.6019	0.000116787
63	2016	2.6025	0.000116787
63	2017	2.6035	0.000116729
64	2000	2.6033	0.000116713
64	2001	2.6040	0.000116719
64	2002	2.6051	0.000116734
64	2003	2.6058	0.000116724
64	2004	2.6067	0.000116751
64	2005	2.6075	0.000116738
64	2006	2.6083	0.000116726
64	2007	2.6090	0.000116546
64	2008	2.6100	0.000116804
64	2009	2.6105	0.000116881
64	2010	2.6115	0.000116589
64	2011	2.6127	0.000116894
64	2012	2.6132	0.000116720
64	2013	2.6140	0.000116781
64	2014	2.6150	0.000116895
64	2015	2.6158	0.000116815
64	2016	2.6164	0.000116803
64	2017	2.6172	0.000116806
65	2000	2.6182	0.000116736
65	2001	2.6190	0.000116840
65	2002	2.6200	0.000116881
65	2003	2.6209	0.000116999
65	2004	2.6215	0.000116927
65	2005	2.6225	0.000116908
65	2006	2.6232	0.000116931
65	2007	2.6240	0.000116918
65	2008	2.6248	0.000116863
65	2009	2.6256	0.000116912
65	2010	2.6264	0.000116775
65	2011	2.6273	0.000116806
65	2012	2.6281	0.000116887
65	2013	2.6290	0.000116821
65	2014	2.6295	0.000116828
65	2015	2.6304	0.000116845
65	2016	2.6313	0.000116862
65	2017	2.6322	0.000116857
66	2000	2.6329	0.000116771
66	2001	2.6337	0.000116883
66	2002	2.6346	0.000116817
66	2003	2.6353	0.000116858
66	2004	2.6362	0.000116843
66	2005	2.6368	0.000116831
66	2006	2.6378	0.000116811
66	2007	2.6387	0.000116896
66	2008	2.6394	0.000116842
66	2009	2.6404	0.000116912
66	2010	2.6410	0.000116852
66	2011	2.6419	0.000116888
66	2012	2.6427	0.000116870
66	2013	2.6435	0.000116847
66	2014	2.6441	0.000116781
66	2015	2.6451	0.000116852
66	2016	2.6458	0.000116847
66	2017	2.6467	0.000116850
67	2000	2.6476	0.000116796
67	2001	2.6484	0.000116885
67	2002	2.6492	0.000116869
67	2003	2.6501	0.000116866
67	2004	2.6508	0.000116804
67	2005	2.6515	0.000116736
67	2006	2.6524	0.000116722
67	2007	2.6533	0.000116707
67	2008	2.6541	0.000116719
67	2009	2.6548	0.000116639
67	2010	2.6556	0.000116639
67	2011	2.6565	0.000116687
67	2012	2.6571	0.000116625
67	2013	2.6580	0.000116701
67	2014	2.6589	0.000116767
67	2015	2.6596	0.000116730
67	2016	2.6603	0.000116739
67	2017	2.6613	0.000116759
68	2000	2.6620	0.000116692
68	2001	2.6627	0.000116762
68	2002	2.6638	0.000116719
68	2003	2.6646	0.000116725
68	2004	2.6654	0.000116723
68	2005	2.6662	0.000116710
68	2006	2.6670	0.000116829
68	2007	2.6680	0.000116742
68	2008	2.6687	0.000116800
68	2009	2.6696	0.000116803
68	2010	2.6703	0.000116810
68	2011	2.6712	0.000116847
68	2012	2.6721	0.000116859
68	2013	2.6728	0.000116812
68	2014	2.6735	0.000116865
68	2015	2.6744	0.000116792
68	2016	2.6750	0.000116838
68	2017	2.6760	0.000116856
69	2000	2.6769	0.000116904
69	2001	2.6777	0.000116810
69	2002	2.6789	0.000117124
69	2003	2.6796	0.000117095
69	2004	2.6803	0.000116757
69	2005	2.6811	0.000116912
69	2006	2.6819	0.000117122
69	2007	2.6827	0.000116752
69	2008	2.6836	0.000116906
69	2009	2.6848	0.000117100
69	2010	2.6853	0.000117082
69	2011	2.6864	0.000116956
69	2012	2.6869	0.000116876
69	2013	2.6873	0.000116716
69	2014	2.6881	0.000116538
69	2015	2.6889	0.000116648
69	2016	2.6896	0.000116628
69	2017	2.6905	0.000116777
70	2000	2.6914	0.000116778
70	2001	2.6922	0.000116813
70	2002	2.6934	0.000116946
70	2003	2.6939	0.000116822
70	2004	2.6949	0.000116817
70	2005	2.6956	0.000116780
70	2006	2.6964	0.000116787
70	2007	2.6973	0.000116729
70	2008	2.6980	0.000116768
70	2009	2.6989	0.000116818
70	2010	2.6995	0.000116576
70	2011	2.7006	0.000116897
70	2012	2.7013	0.000116735
70	2013	2.7020	0.000116716
70	2014	2.7028	0.000116694
70	2015	2.7035	0.000116648
70	2016	2.7043	0.000116641
70	2017	2.7051	0.000116625
71	2000	2.7061	0.000116701
71	2001	2.7069	0.000116667
71	2002	2.7076	0.000116675
71	2003	2.7088	0.000116712
71	2004	2.7094	0.000116671
71	2005	2.7102	0.000116688
71	2006	2.7112	0.000116759
71	2007	2.7119	0.000116837
71	2008	2.7130	0.000116637
71	2009	2.7139	0.000117070
71	2010	2.7140	0.000116467
71	2011	2.7151	0.000116683
71	2012	2.7160	0.000116861
71	2013	2.7168	0.000116844
71	2014	2.7176	0.000116708
71	2015	2.7183	0.000116653
71	2016	2.7187	0.000116504
71	2017	2.7198	0.000116512
72	2000	2.7205	0.000116647
72	2001	2.7215	0.000116554
72	2002	2.7226	0.000116821
72	2003	2.7236	0.000117155
72	2004	2.7243	0.000116869
72	2005	2.7247	0.000116694
72	2006	2.7260	0.000116918
72	2007	2.7266	0.000116755
72	2008	2.7272	0.000116710
72	2009	2.7282	0.000116632
72	2010	2.7288	0.000116665
72	2011	2.7302	0.000116954
72	2012	2.7303	0.000116495
72	2013	2.7313	0.000116720
72	2014	2.7320	0.000116626
72	2015	2.7328	0.000116699
72	2016	2.7335	0.000116623
72	2017	2.7344	0.000116598
73	2000	2.7354	0.000116631
73	2001	2.7361	0.000116597
73	2002	2.7369	0.000116618
73	2003	2.7378	0.000116639
73	2004	2.7386	0.000116573
73	2005	2.7394	0.000116511
73	2006	2.7402	0.000116573
73	2007	2.7412	0.000116687
73	2008	2.7418	0.000116572
73	2009	2.7428	0.000116626
73	2010	2.7435	0.000116725
73	2011	2.7445	0.000116712
73	2012	2.7452	0.000116524
73	2013	2.7458	0.000116596
73	2014	2.7467	0.000116617
73	2015	2.7476	0.000116735
73	2016	2.7484	0.000116758
73	2017	2.7494	0.000116719
74	2000	2.7499	0.000116777
74	2001	2.7505	0.000116598
74	2002	2.7516	0.000116635
74	2003	2.7524	0.000116602
74	2004	2.7531	0.000116562
74	2005	2.7539	0.000116514
74	2006	2.7548	0.000116560
74	2007	2.7555	0.000116502
74	2008	2.7563	0.000116461
74	2009	2.7571	0.000116420
74	2010	2.7581	0.000116676
74	2011	2.7590	0.000116595
74	2012	2.7598	0.000116646
74	2013	2.7607	0.000116726
74	2014	2.7616	0.000116819
74	2015	2.7623	0.000116786
74	2016	2.7629	0.000116851
74	2017	2.7641	0.000117020
75	2000	2.7649	0.000116900
75	2001	2.7656	0.000116972
75	2002	2.7666	0.000116926
75	2003	2.7674	0.000116954
75	2004	2.7683	0.000117089
75	2005	2.7694	0.000117139
75	2006	2.7701	0.000116990
75	2007	2.7708	0.000116980
75	2008	2.7716	0.000116916
75	2009	2.7723	0.000116904
75	2010	2.7731	0.000116923
75	2011	2.7739	0.000116887
75	2012	2.7746	0.000116901
75	2013	2.7755	0.000116953
75	2014	2.7763	0.000116860
75	2015	2.7773	0.000117094
75	2016	2.7781	0.000116933
75	2017	2.7788	0.000117071
76	2000	2.7796	0.000116975
76	2001	2.7804	0.000116972
76	2002	2.7811	0.000116973
76	2003	2.7822	0.000117024
76	2004	2.7829	0.000116907
76	2005	2.7835	0.000116856
76	2006	2.7842	0.000116572
76	2007	2.7849	0.000116551
76	2008	2.7856	0.000116580
76	2009	2.7864	0.000116539
76	2010	2.7874	0.000116587
76	2011	2.7883	0.000116574
76	2012	2.7891	0.000116695
76	2013	2.7899	0.000116693
76	2014	2.7908	0.000116727
76	2015	2.7915	0.000116791
76	2016	2.7922	0.000116684
76	2017	2.7932	0.000116773
77	2000	2.7940	0.000116752
77	2001	2.7949	0.000116817
77	2002	2.7958	0.000116763
77	2003	2.7966	0.000116859
77	2004	2.7973	0.000116852
77	2005	2.7983	0.000116850
77	2006	2.7990	0.000116825
77	2007	2.7999	0.000116801
77	2008	2.8006	0.000116768
77	2009	2.8015	0.000116861
77	2010	2.8022	0.000116792
77	2011	2.8030	0.000116809
77	2012	2.8039	0.000116813
77	2013	2.8046	0.000116802
77	2014	2.8054	0.000116742
77	2015	2.8063	0.000116865
77	2016	2.8071	0.000116827
77	2017	2.8080	0.000116887
78	2000	2.8085	0.000116788
78	2001	2.8094	0.000116831
78	2002	2.8102	0.000116844
78	2003	2.8111	0.000116804
78	2004	2.8120	0.000116827
78	2005	2.8128	0.000116883
78	2006	2.8136	0.000116783
78	2007	2.8144	0.000116838
78	2008	2.8152	0.000116797
78	2009	2.8160	0.000116876
78	2010	2.8169	0.000116826
78	2011	2.8177	0.000116834
78	2012	2.8185	0.000116816
78	2013	2.8193	0.000116834
78	2014	2.8201	0.000116782
78	2015	2.8209	0.000116826
78	2016	2.8217	0.000116815
78	2017	2.8225	0.000116855
79	2000	2.8233	0.000116822
79	2001	2.8242	0.000116818
79	2002	2.8250	0.000116867
79	2003	2.8259	0.000116889
79	2004	2.8266	0.000116865
79	2005	2.8275	0.000116897
79	2006	2.8283	0.000116869
79	2007	2.8291	0.000116859
79	2008	2.8300	0.000116810
79	2009	2.8308	0.000116831
79	2010	2.8315	0.000116902
79	2011	2.8325	0.000116835
79	2012	2.8332	0.000116828
79	2013	2.8340	0.000116923
79	2014	2.8348	0.000116906
79	2015	2.8356	0.000116910
79	2016	2.8364	0.000116874
79	2017	2.8371	0.000116909
80	2000	2.8378	0.000116800
80	2001	2.8387	0.000116752
80	2002	2.8395	0.000116787
80	2003	2.8403	0.000116892
80	2004	2.8412	0.000116857
80	2005	2.8419	0.000116802
80	2006	2.8428	0.000116723
80	2007	2.8437	0.000116804
80	2008	2.8445	0.000116765
80	2009	2.8454	0.000116721
80	2010	2.8461	0.000116774
80	2011	2.8470	0.000116841
80	2012	2.8477	0.000116827
80	2013	2.8484	0.000116856
80	2014	2.8491	0.000116721
80	2015	2.8501	0.000116763
80	2016	2.8509	0.000116731
80	2017	2.8516	0.000116818
81	2000	2.8525	0.000116817
81	2001	2.8533	0.000116835
81	2002	2.8542	0.000116809
81	2003	2.8551	0.000116833
81	2004	2.8558	0.000116781
81	2005	2.8566	0.000116751
81	2006	2.8574	0.000116720
81	2007	2.8581	0.000116712
81	2008	2.8589	0.000116627
81	2009	2.8598	0.000116641
81	2010	2.8607	0.000116709
81	2011	2.8614	0.000116688
81	2012	2.8622	0.000116666
81	2013	2.8630	0.000116676
81	2014	2.8638	0.000116690
81	2015	2.8647	0.000116778
81	2016	2.8655	0.000116768
81	2017	2.8664	0.000116749
82	2000	2.8670	0.000116760
82	2001	2.8679	0.000116809
82	2002	2.8686	0.000116791
82	2003	2.8697	0.000116873
82	2004	2.8705	0.000116786
82	2005	2.8712	0.000116744
82	2006	2.8721	0.000116727
82	2007	2.8729	0.000116765
82	2008	2.8738	0.000116709
82	2009	2.8746	0.000116767
82	2010	2.8754	0.000116857
82	2011	2.8763	0.000116931
82	2012	2.8770	0.000116876
82	2013	2.8778	0.000116825
82	2014	2.8786	0.000116895
82	2015	2.8794	0.000116870
82	2016	2.8801	0.000116878
82	2017	2.8811	0.000116942
83	2000	2.8817	0.000116774
83	2001	2.8826	0.000116820
83	2002	2.8836	0.000116858
83	2003	2.8843	0.000116895
83	2004	2.8853	0.000116895
83	2005	2.8861	0.000116927
83	2006	2.8869	0.000116897
83	2007	2.8877	0.000116890
83	2008	2.8886	0.000116924
83	2009	2.8894	0.000116909
83	2010	2.8901	0.000116930
83	2011	2.8909	0.000116965
83	2012	2.8918	0.000116935
83	2013	2.8926	0.000116909
83	2014	2.8934	0.000116919
83	2015	2.8942	0.000116934
83	2016	2.8949	0.000116968
83	2017	2.8959	0.000116986
84	2000	2.8964	0.000116887
84	2001	2.8972	0.000116954
84	2002	2.8981	0.000116886
84	2003	2.8990	0.000116874
84	2004	2.8998	0.000116860
84	2005	2.9006	0.000116985
84	2006	2.9015	0.000116950
84	2007	2.9024	0.000116903
84	2008	2.9030	0.000116972
84	2009	2.9040	0.000117013
84	2010	2.9048	0.000116962
84	2011	2.9055	0.000116942
84	2012	2.9063	0.000116871
84	2013	2.9071	0.000116916
84	2014	2.9077	0.000116780
84	2015	2.9086	0.000116826
84	2016	2.9093	0.000116792
84	2017	2.9102	0.000116815
85	2000	2.9110	0.000116795
85	2001	2.9118	0.000116804
85	2002	2.9127	0.000116820
85	2003	2.9135	0.000116816
85	2004	2.9143	0.000116822
85	2005	2.9152	0.000116855
85	2006	2.9160	0.000116800
85	2007	2.9169	0.000116828
85	2008	2.9176	0.000116783
85	2009	2.9184	0.000116811
85	2010	2.9192	0.000116778
85	2011	2.9201	0.000116836
85	2012	2.9209	0.000116808
85	2013	2.9217	0.000116864
85	2014	2.9225	0.000116810
85	2015	2.9231	0.000116787
85	2016	2.9241	0.000116793
85	2017	2.9249	0.000116846
86	2000	2.9256	0.000116819
86	2001	2.9264	0.000116889
86	2002	2.9272	0.000116921
86	2003	2.9282	0.000116876
86	2004	2.9291	0.000116934
86	2005	2.9298	0.000116865
86	2006	2.9307	0.000116830
86	2007	2.9315	0.000116931
86	2008	2.9322	0.000116844
86	2009	2.9331	0.000116826
86	2010	2.9339	0.000116834
86	2011	2.9346	0.000116867
86	2012	2.9355	0.000116869
86	2013	2.9363	0.000116921
86	2014	2.9372	0.000117031
86	2015	2.9379	0.000117055
86	2016	2.9387	0.000116977
86	2017	2.9398	0.000116998
87	2000	2.9403	0.000116895
87	2001	2.9413	0.000116886
87	2002	2.9420	0.000116949
87	2003	2.9430	0.000116918
87	2004	2.9437	0.000116831
87	2005	2.9443	0.000116892
87	2006	2.9453	0.000116848
87	2007	2.9462	0.000116876
87	2008	2.9470	0.000116827
87	2009	2.9478	0.000116874
87	2010	2.9486	0.000116857
87	2011	2.9494	0.000116881
87	2012	2.9502	0.000116819
87	2013	2.9509	0.000116878
87	2014	2.9518	0.000116786
87	2015	2.9525	0.000116921
87	2016	2.9534	0.000116839
87	2017	2.9543	0.000116915
88	2000	2.9549	0.000116824
88	2001	2.9557	0.000116877
88	2002	2.9565	0.000116861
88	2003	2.9574	0.000116899
88	2004	2.9582	0.000116839
88	2005	2.9590	0.000116897
88	2006	2.9598	0.000116877
88	2007	2.9608	0.000116832
88	2008	2.9615	0.000116819
88	2009	2.9624	0.000116829
88	2010	2.9631	0.000116855
88	2011	2.9641	0.000116905
88	2012	2.9648	0.000116857
88	2013	2.9655	0.000116901
88	2014	2.9664	0.000116896
88	2015	2.9671	0.000116915
88	2016	2.9679	0.000116901
88	2017	2.9689	0.000116966
89	2000	2.9697	0.000116962
89	2001	2.9704	0.000116811
89	2002	2.9712	0.000116855
89	2003	2.9722	0.000116849
89	2004	2.9730	0.000116888
89	2005	2.9737	0.000116929
89	2006	2.9747	0.000116853
89	2007	2.9754	0.000116881
89	2008	2.9763	0.000116878
89	2009	2.9771	0.000116878
89	2010	2.9779	0.000116864
89	2011	2.9787	0.000116873
89	2012	2.9796	0.000116892
89	2013	2.9804	0.000116868
89	2014	2.9811	0.000116860
89	2015	2.9819	0.000116911
89	2016	2.9827	0.000116907
89	2017	2.9835	0.000116905
90	2000	2.9841	0.000116840
90	2001	2.9849	0.000116908
90	2002	2.9858	0.000116810
90	2003	2.9866	0.000116871
90	2004	2.9874	0.000116880
90	2005	2.9882	0.000116886
90	2006	2.9891	0.000116883
90	2007	2.9899	0.000116824
90	2008	2.9907	0.000116821
90	2009	2.9913	0.000116601
90	2010	2.9923	0.000116828
90	2011	2.9931	0.000117056
90	2012	2.9934	0.000116473
90	2013	2.9946	0.000116595
90	2014	2.9953	0.000116691
90	2015	2.9965	0.000116780
90	2016	2.9969	0.000116692
90	2017	2.9977	0.000116626
91	2000	2.9985	0.000116616
91	2001	2.9995	0.000116823
91	2002	3.0005	0.000116878
91	2003	3.0013	0.000116985
91	2004	3.0021	0.000116807
91	2005	3.0030	0.000116818
91	2006	3.0036	0.000116813
91	2007	3.0045	0.000116813
91	2008	3.0053	0.000116819
91	2009	3.0061	0.000116822
91	2010	3.0070	0.000116796
91	2011	3.0077	0.000116771
91	2012	3.0085	0.000116734
91	2013	3.0093	0.000116813
91	2014	3.0102	0.000116792
91	2015	3.0109	0.000116851
91	2016	3.0117	0.000116773
91	2017	3.0125	0.000116854
92	2000	3.0131	0.000116708
92	2001	3.0140	0.000116763
92	2002	3.0148	0.000116670
92	2003	3.0156	0.000116743
92	2004	3.0165	0.000116750
92	2005	3.0172	0.000116747
92	2006	3.0182	0.000116752
92	2007	3.0189	0.000116717
92	2008	3.0198	0.000116738
92	2009	3.0205	0.000116758
92	2010	3.0214	0.000116767
92	2011	3.0222	0.000116746
92	2012	3.0230	0.000116819
92	2013	3.0239	0.000116778
92	2014	3.0246	0.000116732
92	2015	3.0253	0.000116808
92	2016	3.0262	0.000116771
92	2017	3.0272	0.000116793
93	2000	3.0278	0.000116759
93	2001	3.0288	0.000116795
93	2002	3.0295	0.000116755
93	2003	3.0302	0.000116709
93	2004	3.0312	0.000116755
93	2005	3.0320	0.000116790
93	2006	3.0328	0.000116735
93	2007	3.0337	0.000116803
93	2008	3.0344	0.000116817
93	2009	3.0352	0.000116806
93	2010	3.0363	0.000117053
93	2011	3.0372	0.000117052
93	2012	3.0380	0.000117131
93	2013	3.0389	0.000117107
93	2014	3.0395	0.000117032
93	2015	3.0405	0.000117066
93	2016	3.0412	0.000117041
93	2017	3.0420	0.000117093
94	2000	3.0425	0.000116980
94	2001	3.0434	0.000116970
94	2002	3.0442	0.000116944
94	2003	3.0452	0.000116982
94	2004	3.0458	0.000117048
94	2005	3.0467	0.000117019
94	2006	3.0476	0.000116963
94	2007	3.0484	0.000116925
94	2008	3.0492	0.000116924
94	2009	3.0500	0.000116937
94	2010	3.0508	0.000116899
94	2011	3.0515	0.000116958
94	2012	3.0524	0.000116943
94	2013	3.0532	0.000116972
94	2014	3.0539	0.000116896
94	2015	3.0547	0.000116967
94	2016	3.0555	0.000116956
94	2017	3.0563	0.000116901
95	2000	3.0571	0.000116874
95	2001	3.0579	0.000116949
95	2002	3.0587	0.000116862
95	2003	3.0596	0.000116832
95	2004	3.0604	0.000116874
95	2005	3.0612	0.000116902
95	2006	3.0620	0.000116868
95	2007	3.0628	0.000116764
95	2008	3.0638	0.000116820
95	2009	3.0647	0.000116858
95	2010	3.0654	0.000116805
95	2011	3.0662	0.000116916
95	2012	3.0670	0.000116822
95	2013	3.0676	0.000116820
95	2014	3.0684	0.000116750
95	2015	3.0693	0.000116820
95	2016	3.0700	0.000116828
95	2017	3.0710	0.000116746
96	2000	3.0715	0.000116758
96	2001	3.0724	0.000116768
96	2002	3.0731	0.000116750
96	2003	3.0739	0.000116772
96	2004	3.0748	0.000116732
96	2005	3.0755	0.000116720
96	2006	3.0765	0.000116697
96	2007	3.0774	0.000116675
96	2008	3.0783	0.000116767
96	2009	3.0789	0.000116831
96	2010	3.0797	0.000116781
96	2011	3.0804	0.000116759
96	2012	3.0813	0.000116662
96	2013	3.0822	0.000116699
96	2014	3.0829	0.000116713
96	2015	3.0836	0.000116700
96	2016	3.0845	0.000116719
96	2017	3.0854	0.000116793
97	2000	3.0861	0.000116713
97	2001	3.0869	0.000116733
97	2002	3.0877	0.000116720
97	2003	3.0887	0.000116716
97	2004	3.0893	0.000116748
97	2005	3.0902	0.000116799
97	2006	3.0911	0.000116779
97	2007	3.0920	0.000116735
97	2008	3.0927	0.000116720
97	2009	3.0935	0.000116712
97	2010	3.0944	0.000116712
97	2011	3.0952	0.000116714
97	2012	3.0959	0.000116736
97	2013	3.0969	0.000116775
97	2014	3.0975	0.000116735
97	2015	3.0983	0.000116780
97	2016	3.0992	0.000116735
97	2017	3.1000	0.000116711
98	2000	3.1006	0.000116732
98	2001	3.1014	0.000116787
98	2002	3.1023	0.000116750
98	2003	3.1032	0.000116732
98	2004	3.1040	0.000116707
98	2005	3.1048	0.000116709
98	2006	3.1056	0.000116707
98	2007	3.1065	0.000116720
98	2008	3.1071	0.000116674
98	2009	3.1081	0.000116794
98	2010	3.1089	0.000116750
